Item_identifier,item_weight,Item_fat_content,Item_visibility,Item_type,Item_mpr,Outlet_identifier,Outlet_establishment_year,Outlet_size,Outlet_location_type,Outlet_type,item_outlet_sales
FDY49,17.20000,Regular,0.012002075000,Canned,165.318400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",990.7104000
FDY49,17.20000,Regular,0.012009800000,Canned,163.118400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2807.0128000
FDY49,17.20000,Regular,0.012012071000,Canned,163.118400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4623.3152000
FDY49,17.20000,Regular,0.012030747000,Canned,166.618400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1155.8288000
FDY49,17.20000,Regular,0.012036432000,Canned,165.718400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1816.3024000
FDY49,17.20000,Regular,0.012080016000,Canned,164.418400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2641.8944000
FDY50,5.80000,LF,0.131489269000,Dairy,89.717200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1605.9096000
FDY50,5.80000,"Low Fat",0.130931048000,Dairy,89.917200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1516.6924000
FDY50,5.80000,"Low Fat",0.130955811000,Dairy,90.317200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1338.2580000
FDY50,5.80000,"Low Fat",0.131221393000,Dairy,87.817200000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1070.6064000
FDY50,5.80000,"Low Fat",0.131696550000,Dairy,89.417200000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",2498.0816000
FDY51,12.50000,"Low Fat",0.081119484000,Meat,220.079800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1322.2788000
FDY51,12.50000,"Low Fat",0.081134826000,Meat,220.079800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4848.3556000
FDY51,12.50000,"Low Fat",0.081260969000,Meat,221.779800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3085.3172000
FDY51,12.50000,"Low Fat",0.081465335000,Meat,220.779800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",6611.3940000
FDY52,6.36500,"Low Fat",0.000000000000,"Frozen Foods",59.753600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",980.0576000
FDY52,6.36500,"Low Fat",0.007342171000,"Frozen Foods",59.953600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",980.0576000
FDY52,6.36500,"Low Fat",0.007348286000,"Frozen Foods",62.853600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",796.2968000
FDY52,6.36500,"Low Fat",0.007359711000,"Frozen Foods",60.153600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",490.0288000
FDY52,6.36500,"Low Fat",0.007363189000,"Frozen Foods",63.253600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1225.0720000
FDY57,20.20000,reg,0.121153331000,"Snack Foods",97.375200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",958.7520000
FDY57,20.20000,reg,0.121940099000,"Snack Foods",95.375200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1150.5024000
FDY57,20.20000,Regular,0.121231308000,"Snack Foods",97.575200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1534.0032000
FDY57,20.20000,Regular,0.121254236000,"Snack Foods",94.575200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1821.6288000
FDY57,20.20000,Regular,0.121442754000,"Snack Foods",94.975200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1342.2528000
FDY57,20.20000,Regular,0.121500143000,"Snack Foods",95.075200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2588.6304000
FDY57,20.20000,Regular,0.121748174000,"Snack Foods",96.975200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1725.7536000
FDY58,11.65000,"Low Fat",0.039980644000,"Snack Foods",227.369400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4567.3880000
FDY58,11.65000,"Low Fat",0.040081193000,"Snack Foods",227.069400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1141.8470000
FDY58,11.65000,"Low Fat",0.040144377000,"Snack Foods",228.969400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",6622.7126000
FDY59,8.19500,"Low Fat",0.000000000000,"Baking Goods",93.146200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",647.8234000
FDY59,8.19500,"Low Fat",0.031377308000,"Baking Goods",93.646200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",925.4620000
FDY59,8.19500,"Low Fat",0.031397503000,"Baking Goods",91.346200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1388.1930000
FDY59,8.19500,"Low Fat",0.031403441000,"Baking Goods",93.846200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",647.8234000
FDY59,8.19500,"Low Fat",0.031452265000,"Baking Goods",94.346200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",925.4620000
FDY59,8.19500,"Low Fat",0.031467128000,"Baking Goods",91.846200000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",2313.6550000
FDY60,10.50000,Regular,0.000000000000,"Baking Goods",143.312800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1438.1280000
FDY60,10.50000,Regular,0.026424424000,"Baking Goods",145.212800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",3739.1328000
FDY60,10.50000,Regular,0.026520107000,"Baking Goods",144.812800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2157.1920000
FDY60,10.50000,Regular,0.044139551000,"Baking Goods",143.912800000000,OUT010,1998,Small,"Tier 3","Grocery Store",143.8128000
FDZ01,8.97500,Regular,0.009051307000,Canned,103.099000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",309.5970000
FDZ01,8.97500,Regular,0.009057132000,Canned,104.099000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2476.7760000
FDZ01,8.97500,Regular,0.009058845000,Canned,103.399000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2579.9750000
FDZ01,8.97500,Regular,0.015162650000,Canned,101.899000000000,OUT010,1998,High,"Tier 3","Grocery Store",103.1990000
FDZ03,13.65000,Regular,0.000000000000,Dairy,186.024000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",4287.7520000
FDZ03,13.65000,Regular,0.078786674000,Dairy,184.824000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3355.6320000
FDZ03,13.65000,Regular,0.078909166000,Dairy,186.724000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4474.1760000
FDZ03,13.65000,Regular,0.078946455000,Dairy,186.024000000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1118.5440000
FDZ03,13.65000,Regular,0.131872740000,Dairy,188.024000000000,OUT010,1998,Medium,"Tier 3","Grocery Store",745.6960000
FDZ04,9.31000,"low fat",0.037923509000,"Frozen Foods",61.651000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",379.5060000
FDZ04,9.31000,"Low Fat",0.037955094000,"Frozen Foods",62.151000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1201.7690000
FDZ04,9.31000,"Low Fat",0.038014104000,"Frozen Foods",62.351000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",822.2630000
FDZ04,9.31000,"Low Fat",0.038032068000,"Frozen Foods",61.351000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",822.2630000
FDZ04,9.31000,"Low Fat",0.038169783000,"Frozen Foods",64.551000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1581.2750000
FDZ04,9.31000,"Low Fat",0.063529046000,"Frozen Foods",63.751000000000,OUT010,1998,High,"Tier 3","Grocery Store",126.5020000
FDZ09,17.60000,"Low Fat",0.104791689000,"Snack Foods",165.286800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3111.9492000
FDZ09,17.60000,"Low Fat",0.104859135000,"Snack Foods",161.886800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4094.6700000
FDZ09,17.60000,"Low Fat",0.104878967000,"Snack Foods",164.886800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2456.8020000
FDZ09,17.60000,"Low Fat",0.105042025000,"Snack Foods",163.886800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3111.9492000
FDZ09,17.60000,"Low Fat",0.105472205000,"Snack Foods",165.686800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3111.9492000
FDZ09,17.60000,"Low Fat",0.175545889000,"Snack Foods",163.686800000000,OUT010,1998,High,"Tier 3","Grocery Store",163.7868000
FDZ10,17.85000,"Low Fat",0.044426490000,"Snack Foods",124.902000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1897.5300000
FDZ10,17.85000,"Low Fat",0.044463491000,"Snack Foods",127.102000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2024.0320000
FDZ10,17.85000,"Low Fat",0.044532620000,"Snack Foods",127.202000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2656.5420000
FDZ10,17.85000,"Low Fat",0.074422769000,"Snack Foods",128.002000000000,OUT010,1998,High,"Tier 3","Grocery Store",253.0040000
FDZ12,9.17000,"Low Fat",0.102893121000,"Baking Goods",141.947000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4008.1160000
FDZ12,9.17000,"Low Fat",0.102978817000,"Baking Goods",144.947000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4294.4100000
FDZ12,9.17000,"Low Fat",0.103138922000,"Baking Goods",141.747000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3006.0870000
FDZ12,9.17000,"Low Fat",0.103398309000,"Baking Goods",143.947000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2576.6460000
FDZ12,9.17000,"Low Fat",0.172365428000,"Baking Goods",144.847000000000,OUT010,1998,High,"Tier 3","Grocery Store",572.5880000
FDZ13,7.84000,Regular,0.153494979000,Canned,48.935000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",798.9600000
FDZ13,7.84000,Regular,0.153806271000,Canned,51.335000000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1198.4400000
FDZ13,7.84000,Regular,0.154120252000,Canned,51.935000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",199.7400000
FDZ13,7.84000,Regular,0.154363209000,Canned,50.835000000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",599.2200000
FDZ14,7.71000,Regular,0.047588696000,Dairy,122.475600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",605.8780000
FDZ14,7.71000,Regular,0.047857877000,Dairy,119.775600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",3029.3900000
FDZ15,13.10000,"Low Fat",0.000000000000,Dairy,117.878200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2741.0986000
FDZ15,13.10000,"Low Fat",0.020853376000,Dairy,117.478200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1906.8512000
FDZ15,13.10000,"Low Fat",0.020870744000,Dairy,117.378200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1787.6730000
FDZ15,13.10000,"Low Fat",0.020903193000,Dairy,119.278200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3098.6332000
FDZ15,13.10000,"Low Fat",0.020913071000,Dairy,120.178200000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2026.0294000
FDZ15,13.10000,"Low Fat",0.020988798000,Dairy,117.778200000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1191.7820000
FDZ16,16.85000,Regular,0.159722816000,"Frozen Foods",194.147800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",5812.4340000
FDZ16,16.85000,Regular,0.159825617000,"Frozen Foods",195.547800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4262.4516000
FDZ16,16.85000,Regular,0.160760054000,"Frozen Foods",192.447800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",4843.6950000
FDZ16,16.85000,Regular,0.267565911000,"Frozen Foods",194.147800000000,OUT010,1998,High,"Tier 3","Grocery Store",1162.4868000
FDZ21,17.60000,Regular,0.039189221000,"Snack Foods",97.341000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",965.4100000
FDZ21,17.60000,Regular,0.039214444000,"Snack Foods",98.241000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1930.8200000
FDZ21,17.60000,Regular,0.039221860000,"Snack Foods",97.241000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",193.0820000
FDZ21,17.60000,Regular,0.039282840000,"Snack Foods",94.641000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2799.6890000
FDZ21,17.60000,Regular,0.039381633000,"Snack Foods",98.041000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",675.7870000
FDZ21,17.60000,Regular,0.039443715000,"Snack Foods",95.841000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1641.1970000
FDZ21,17.60000,Regular,0.065649353000,"Snack Foods",94.841000000000,OUT010,1998,High,"Tier 3","Grocery Store",193.0820000
FDZ22,9.39500,"Low Fat",0.045340279000,"Snack Foods",85.025000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2080.6250000
FDZ22,9.39500,"Low Fat",0.045361705000,"Snack Foods",83.825000000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",665.8000000
FDZ22,9.39500,"Low Fat",0.045525961000,"Snack Foods",83.425000000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1498.0500000
FDZ23,17.75000,Regular,0.067446626000,"Baking Goods",184.724000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1677.8160000
FDZ23,17.75000,Regular,0.067490036000,"Baking Goods",185.224000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",6338.4160000
FDZ23,17.75000,Regular,0.067607749000,"Baking Goods",188.024000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2796.3600000
FDZ23,17.75000,Regular,0.067639698000,"Baking Goods",187.624000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1491.3920000
FDZ23,17.75000,Regular,0.067777778000,"Baking Goods",186.924000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3169.2080000
FDZ23,17.75000,Regular,0.112985849000,"Baking Goods",185.424000000000,OUT010,1998,High,"Tier 3","Grocery Store",745.6960000
FDZ25,15.70000,Regular,0.027594064000,Canned,171.179000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1867.5690000
FDZ25,15.70000,Regular,0.027617046000,Canned,168.279000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4074.6960000
FDZ25,15.70000,Regular,0.027673055000,Canned,169.279000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3735.1380000
FDZ25,15.70000,Regular,0.027729547000,Canned,169.379000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1528.0110000
FDZ26,11.60000,reg,0.143897558000,Dairy,240.622200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2868.2664000
FDZ26,11.60000,Regular,0.143990173000,Dairy,239.622200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2390.2220000
FDZ26,11.60000,Regular,0.144017405000,Dairy,238.322200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",5736.5328000
FDZ26,11.60000,Regular,0.144241314000,Dairy,239.422200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3346.3108000
FDZ26,11.60000,Regular,0.144604071000,Dairy,240.822200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3585.3330000
FDZ26,11.60000,Regular,0.144832027000,Dairy,239.822200000000,OUT017,2007,High,"Tier 2","Supermarket Type1",4063.3774000
FDZ26,11.60000,Regular,0.241055611000,Dairy,238.522200000000,OUT010,1998,High,"Tier 3","Grocery Store",717.0666000
FDZ27,7.93500,LF,0.017141985000,Dairy,50.035000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",149.8050000
FDZ27,7.93500,"Low Fat",0.017182935000,Dairy,51.235000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",848.8950000
FDZ27,7.93500,"Low Fat",0.017191055000,Dairy,51.535000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",848.8950000
FDZ27,7.93500,"Low Fat",0.017253305000,Dairy,51.435000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",499.3500000
FDZ28,20.00000,Regular,0.000000000000,"Frozen Foods",127.367800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1780.3492000
FDZ28,20.00000,Regular,0.051596927000,"Frozen Foods",128.067800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1780.3492000
FDZ28,20.00000,Regular,0.051702257000,"Frozen Foods",125.867800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",763.0068000
FDZ28,20.00000,Regular,0.051783761000,"Frozen Foods",125.867800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",3433.5306000
FDZ28,20.00000,Regular,0.086187886000,"Frozen Foods",125.467800000000,OUT010,1998,Small,"Tier 3","Grocery Store",127.1678000
FDZ33,10.19500,"Low Fat",0.000000000000,"Snack Foods",147.207600000000,OUT010,1998,High,"Tier 3","Grocery Store",739.0380000
FDZ33,10.19500,"Low Fat",0.107307677000,"Snack Foods",149.807600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2217.1140000
FDZ33,10.19500,"Low Fat",0.107376743000,"Snack Foods",147.607600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3547.3824000
FDZ33,10.19500,"Low Fat",0.107564024000,"Snack Foods",149.007600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1182.4608000
FDZ33,10.19500,"low fat",0.107834541000,"Snack Foods",146.507600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1330.2684000
FDZ33,10.19500,"Low Fat",0.108004532000,"Snack Foods",148.707600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1330.2684000
FDZ34,6.69500,"Low Fat",0.000000000000,"Starchy Foods",191.882000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3861.6400000
FDZ34,6.69500,"Low Fat",0.075864171000,"Starchy Foods",192.082000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",6757.8700000
FDZ34,6.69500,"Low Fat",0.075878519000,"Starchy Foods",194.082000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3861.6400000
FDZ35,9.60000,Regular,0.000000000000,Breads,101.699000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2373.5770000
FDZ35,9.60000,Regular,0.022274264000,Breads,101.699000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2992.7710000
FDZ35,9.60000,Regular,0.022278477000,Breads,102.499000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1547.9850000
FDZ35,9.60000,Regular,0.022323658000,Breads,101.299000000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1754.3830000
FDZ35,9.60000,Regular,0.022369230000,Breads,104.799000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1341.5870000
FDZ35,9.60000,Regular,0.022404493000,Breads,102.499000000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",2579.9750000
FDZ36,6.03500,Regular,0.065729039000,"Baking Goods",188.324000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1491.3920000
FDZ36,6.03500,Regular,0.065771344000,"Baking Goods",185.324000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3728.4800000
FDZ36,6.03500,Regular,0.065783783000,"Baking Goods",188.224000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",5779.1440000
FDZ36,6.03500,Regular,0.066051758000,"Baking Goods",187.724000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2050.6640000
FDZ36,6.03500,Regular,0.066155883000,"Baking Goods",184.424000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",4660.6000000
FDZ37,8.10000,Regular,0.000000000000,Canned,88.519800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",261.6594000
FDZ37,8.10000,Regular,0.019768503000,Canned,88.619800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1569.9564000
FDZ38,17.60000,LF,0.008001018000,Dairy,170.442200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2759.0752000
FDZ38,17.60000,"Low Fat",0.007994360000,Dairy,171.642200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3793.7284000
FDZ38,17.60000,"Low Fat",0.008033611000,Dairy,174.242200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",4311.0550000
FDZ38,17.60000,"Low Fat",0.008046275000,Dairy,173.742200000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",5863.0348000
FDZ39,19.70000,Regular,0.018021361000,Meat,101.199000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1857.5820000
FDZ39,19.70000,Regular,0.018024769000,Meat,104.499000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1031.9900000
FDZ39,19.70000,Regular,0.018061324000,Meat,102.599000000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2063.9800000
FDZ39,19.70000,Regular,0.018098194000,Meat,104.599000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",309.5970000
FDZ39,19.70000,Regular,0.018126724000,Meat,101.799000000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1135.1890000
FDZ40,8.93500,"Low Fat",0.040245222000,"Frozen Foods",54.929800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1348.2450000
FDZ40,8.93500,"Low Fat",0.040264240000,"Frozen Foods",52.629800000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",808.9470000
FDZ40,8.93500,"Low Fat",0.040346436000,"Frozen Foods",53.729800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",593.2278000
FDZ40,8.93500,"Low Fat",0.040410039000,"Frozen Foods",52.929800000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",539.2980000
FDZ45,14.10000,"Low Fat",0.066820330000,"Snack Foods",198.908400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4761.8016000
FDZ45,14.10000,"Low Fat",0.066979957000,"Snack Foods",196.708400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3174.5344000
FDZ45,14.10000,"Low Fat",0.067011609000,"Snack Foods",197.108400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2182.4924000
FDZ45,14.10000,"Low Fat",0.067148407000,"Snack Foods",200.408400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3968.1680000
FDZ45,14.10000,"Low Fat",0.111936685000,"Snack Foods",198.808400000000,OUT010,1998,High,"Tier 3","Grocery Store",992.0420000
FDZ46,7.48500,"Low Fat",0.069110650000,"Snack Foods",109.022800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2542.0244000
FDZ46,7.48500,"Low Fat",0.069231189000,"Snack Foods",112.122800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1215.7508000
FDZ46,7.48500,"Low Fat",0.069405301000,"Snack Foods",112.122800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1105.2280000
FDZ46,7.48500,"Low Fat",0.069514712000,"Snack Foods",108.722800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1326.2736000
FDZ47,20.70000,Regular,0.000000000000,"Baking Goods",98.704200000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1884.8798000
FDZ47,20.70000,Regular,0.079281476000,"Baking Goods",100.104200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",892.8378000
FDZ47,20.70000,Regular,0.079296470000,"Baking Goods",97.204200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1686.4714000
FDZ47,20.70000,Regular,0.079419755000,"Baking Goods",99.804200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1488.0630000
FDZ48,17.75000,LF,0.076077720000,"Baking Goods",112.454400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2348.9424000
FDZ48,17.75000,"Low Fat",0.075959623000,"Baking Goods",112.454400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2460.7968000
FDZ48,17.75000,"Low Fat",0.076113671000,"Baking Goods",111.454400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1006.6896000
FDZ48,17.75000,"Low Fat",0.076269050000,"Baking Goods",113.154400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1006.6896000
FDZ48,17.75000,"Low Fat",0.076389281000,"Baking Goods",111.154400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1118.5440000
FDZ49,11.00000,Regular,0.133034816000,Canned,222.079800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2864.9374000
FDZ49,11.00000,Regular,0.133120440000,Canned,221.579800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4187.2162000
FDZ49,11.00000,Regular,0.133145617000,Canned,218.479800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2203.7980000
FDZ49,11.00000,Regular,0.133352623000,Canned,219.779800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2644.5576000
FDZ49,11.00000,Regular,0.133415640000,Canned,218.779800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2203.7980000
FDZ51,11.30000,Regular,0.054507422000,Meat,96.309400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",666.4658000
FDZ51,11.30000,Regular,0.054637635000,Meat,93.309400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3046.7008000
FDZ51,11.30000,Regular,0.054861393000,Meat,96.909400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",952.0940000
FDZ51,11.30000,Regular,0.091310237000,Meat,96.909400000000,OUT010,1998,High,"Tier 3","Grocery Store",190.4188000
FDZ52,19.20000,"Low Fat",0.099991245000,"Frozen Foods",112.788600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1779.0176000
FDZ52,19.20000,"Low Fat",0.100055601000,"Frozen Foods",112.488600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1223.0746000
FDZ52,19.20000,"Low Fat",0.100074524000,"Frozen Foods",110.288600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",778.3202000
FDZ52,19.20000,"Low Fat",0.100230114000,"Frozen Foods",112.988600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1667.8290000
FDZ52,19.20000,"Low Fat",0.100482186000,"Frozen Foods",111.888600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1667.8290000
FDZ52,19.20000,"Low Fat",0.100640587000,"Frozen Foods",112.688600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1779.0176000
FDZ57,10.00000,Regular,0.037732880000,"Snack Foods",128.299400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1413.4934000
FDZ57,10.00000,Regular,0.037757166000,"Snack Foods",126.799400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1284.9940000
FDZ57,10.00000,Regular,0.037764307000,"Snack Foods",127.299400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",642.4970000
FDZ57,10.00000,Regular,0.037918142000,"Snack Foods",129.699400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1413.4934000
FDZ57,10.00000,Regular,0.037977917000,"Snack Foods",128.699400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",642.4970000
FDZ58,17.85000,"Low Fat",0.052166995000,"Snack Foods",121.707200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2817.6656000
FDZ58,17.85000,"Low Fat",0.052176861000,"Snack Foods",122.807200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",857.5504000
